0.860977 	909.429 	7.26476 	0.00113691 	0.00369299 	13.553 	2.24292e-07 	1 	295.027 	295.038 	8.26038e+13 	1.84143e+20 	0.750071 	9.78452e-06 	15759.5
0.864656 	909.43 	7.3068 	0.00973352 	0.00369292 	13.5482 	1.73094e-06 	0.999998 	295.227 	295.339 	6.37504e+14 	1.84147e+20 	0.750594 	9.78471e-06 	11679.9
0.868334 	909.434 	7.67542 	0.0661448 	0.00369236 	13.5099 	1.32297e-05 	0.999987 	296.811 	297.907 	4.87373e+15 	1.84173e+20 	0.75475 	9.78623e-06 	5161.38
0.872016 	909.467 	10.5448 	0.329317 	0.00368778 	13.2161 	9.76581e-05 	0.999903 	309.668 	315.115 	3.60486e+16 	1.84389e+20 	0.788536 	9.79855e-06 	1059.2
0.875698 	909.668 	25.161 	1.14938 	0.00365744 	11.7363 	0.000613929 	0.999386 	397.017 	378.597 	2.29537e+17 	1.85852e+20 	1.0215 	9.88142e-06 	116.771
0.879382 	910.436 	64.2668 	1.87052 	0.00352378 	8.40359 	0.00258444 	0.997416 	818.398 	516.923 	1.0172e+18 	1.92764e+20 	2.21945 	1.02696e-05 	5.35658
0.883067 	912.117 	121.083 	1.61361 	0.00316988 	4.82281 	0.0068976 	0.993102 	2066.32 	737.041 	3.07623e+18 	2.14619e+20 	6.43051 	1.14856e-05 	0.101358
0.886755 	914.493 	172.363 	0.910914 	0.00257494 	2.58483 	0.0129919 	0.987008 	4392.24 	1037.03 	7.25217e+18 	2.66136e+20 	17.3262 	1.43339e-05 	0.00364541
0.890442 	917.14 	209.191 	0.474204 	0.00185243 	1.41185 	0.0197832 	0.980217 	7191.6 	1417.25 	1.57469e+19 	3.76411e+20 	40.4716 	2.04191e-05 	0.000438673
0.894132 	920.038 	238.884 	0.27174 	0.00120709 	0.802459 	0.0272206 	0.97278 	9225.34 	1879.87 	3.35408e+19 	5.79792e+20 	79.3948 	3.16985e-05 	0.000156342
0.897823 	923.453 	266.999 	0.126866 	0.0008214 	0.515997 	0.0359827 	0.964017 	9917.73 	2406.93 	6.23287e+19 	8.19004e+20 	120.741 	4.5174e-05 	8.53828e-05
0.901517 	927.238 	291.803 	0.0667546 	0.000665734 	0.408952 	0.0456923 	0.954308 	9807.92 	2953.77 	9.51314e+19 	9.86493e+20 	146.321 	5.49449e-05 	6.02105e-05
0.90521 	931.404 	310.239 	0.0488542 	0.000604377 	0.370126 	0.0563815 	0.943619 	9473.95 	3483.95 	1.28745e+20 	1.07336e+21 	157.113 	6.04536e-05 	4.85612e-05
